Neighborhood,Overall Qual,Year Built,Garage Area,TotalFullBath,Exter Qual,Kitchen Qual,Gr Liv Area,Foundation,Total Bsmt SF,Total Bath,Overall,Exter,Surface_sup,Renovation,Surface_sup_ext,Bsmt,Saleprice_m2_quartier,1st Flr SF,Full Bath,SalePrice,Garage,Renovation,Saleprice_med_quartier,Saleprice_mean_quartier
Edwards,4,1954,248.0,1,6,TA,948,PConc,864.0,1.0,9,12,1112.0,68,0,14.0,102.01,948,1,111000,12.0,68,125000.0,130843
Edwards,5,1946,0.0,2,6,TA,1195,CBlock,1195.0,2.0,11,12,1195.0,72,0,14.0,102.01,1195,2,98500,,72,125000.0,130843
Edwards,3,1931,0.0,1,6,Gd,774,BrkTil,544.0,1.0,9,12,544.0,16,286,14.0,102.01,774,1,79000,,16,125000.0,130843
Edwards,6,1920,216.0,2,6,TA,865,BrkTil,660.0,2.0,14,12,876.0,27,84,14.0,102.01,740,1,108500,12.0,27,125000.0,130843
Edwards,4,1954,400.0,1,6,TA,894,CBlock,894.0,1.0,9,12,1294.0,68,0,14.0,102.01,894,1,110000,12.0,68,125000.0,130843
Edwards,4,1910,384.0,1,6,TA,1346,CBlock,560.0,1.5,11,12,944.0,22,0,12.0,102.01,796,1,112000,10.0,22,125000.0,130843
Edwards,4,1955,355.0,1,6,TA,768,CBlock,768.0,1.0,9,12,1123.0,67,196,14.0,102.01,768,1,125000,12.0,67,125000.0,130843
Edwards,4,1955,528.0,2,6,TA,864,CBlock,864.0,2.0,9,12,1392.0,67,0,14.0,102.01,864,1,79275,12.0,67,125000.0,130843
Edwards,4,1954,280.0,2,6,TA,948,CBlock,948.0,2.0,10,12,1228.0,68,0,14.0,102.01,948,1,119000,12.0,68,125000.0,130843
Edwards,5,1935,260.0,1,6,TA,1032,Slab,0.0,1.0,12,12,260.0,72,121,14.0,102.01,1032,1,125000,12.0,72,125000.0,130843
Edwards,4,1954,504.0,1,6,TA,1350,CBlock,967.0,1.5,9,14,1471.0,68,0,14.0,102.01,1350,1,146000,12.0,68,125000.0,130843
Edwards,5,1942,215.0,1,6,TA,1150,BrkTil,799.0,1.0,10,12,1014.0,72,0,14.0,102.01,799,1,128000,12.0,72,125000.0,130843
Edwards,5,1948,230.0,4,6,Ex,2008,CBlock,896.0,4.0,13,14,1126.0,20,0,16.0,102.01,1112,3,225000,12.0,20,125000.0,130843
Edwards,6,1966,432.0,2,8,Gd,2201,CBlock,697.0,2.0,13,16,1129.0,56,0,20.0,102.01,1575,2,274970,16.0,56,125000.0,130843
Edwards,6,1928,795.0,2,6,TA,2009,PConc,672.0,2.0,13,12,1467.0,72,180,14.0,102.01,1337,2,235000,12.0,72,125000.0,130843
Edwards,6,1935,836.0,3,6,Gd,3672,BrkTil,1836.0,3.5,14,12,2672.0,32,32,14.0,102.01,1836,3,415000,12.0,32,125000.0,130843
Edwards,5,1962,528.0,2,6,TA,1560,CBlock,1776.0,2.5,10,12,2304.0,60,144,20.0,102.01,1560,2,182000,12.0,60,125000.0,130843
Edwards,5,1952,569.0,1,6,TA,1488,Slab,0.0,1.0,11,12,569.0,20,384,14.0,102.01,1488,1,135000,12.0,20,125000.0,130843
Edwards,5,1955,288.0,1,6,Gd,1057,CBlock,1057.0,1.5,13,12,1345.0,23,0,16.0,102.01,1057,1,137000,12.0,23,125000.0,130843
Edwards,6,1954,325.0,2,6,TA,1855,CBlock,994.0,2.0,10,12,1319.0,50,0,12.0,102.01,1216,2,136900,12.0,50,125000.0,130843
Edwards,6,1953,305.0,1,6,TA,1609,CBlock,1000.0,1.5,11,12,1305.0,69,0,14.0,102.01,1068,1,149900,10.0,69,125000.0,130843
Edwards,5,1952,308.0,1,6,TA,1148,PConc,980.0,1.5,12,12,1288.0,70,0,22.0,102.01,1148,1,123500,12.0,70,125000.0,130843
Edwards,5,1954,0.0,1,6,TA,1124,Slab,0.0,1.0,10,12,0.0,68,190,14.0,102.01,1124,1,93000,,68,125000.0,130843
Edwards,5,1948,280.0,2,6,TA,1456,CBlock,810.0,2.5,8,12,1090.0,72,0,12.0,102.01,1002,1,91500,12.0,72,125000.0,130843
Edwards,4,1910,528.0,3,6,TA,1436,CBlock,676.0,3.0,10,14,1204.0,22,0,16.0,102.01,760,2,98000,12.0,22,125000.0,130843
Edwards,5,1959,528.0,1,6,Fa,1466,CBlock,1466.0,1.5,9,12,1994.0,63,100,14.0,102.01,1466,1,149900,12.0,63,125000.0,130843
Edwards,4,1951,396.0,1,6,TA,1220,CBlock,836.0,1.0,9,12,1232.0,71,0,10.0,102.01,1220,1,102000,12.0,71,125000.0,130843
Edwards,6,1975,0.0,2,6,TA,1012,CBlock,976.0,3.0,11,12,976.0,47,0,22.0,102.01,1012,2,127500,,47,125000.0,130843
Edwards,6,1975,0.0,2,6,TA,980,CBlock,945.0,3.0,11,12,945.0,47,0,24.0,102.01,980,2,127500,,47,125000.0,130843
Edwards,5,1969,360.0,2,6,TA,1176,CBlock,1176.0,2.0,9,12,1536.0,53,112,18.0,102.01,1176,1,119900,12.0,53,125000.0,130843
Edwards,7,2003,616.0,2,8,Gd,1724,PConc,796.0,2.5,12,14,1412.0,18,0,16.0,102.01,806,2,196500,12.0,18,125000.0,130843
Edwards,6,2002,0.0,2,6,Gd,914,PConc,914.0,2.0,11,12,914.0,20,0,20.0,102.01,914,1,117250,,20,125000.0,130843
Edwards,7,2003,502.0,2,8,Gd,2314,PConc,1150.0,2.5,12,14,1652.0,17,0,18.0,102.01,1164,2,229000,12.0,17,125000.0,130843
Edwards,5,2005,525.0,2,6,TA,1072,PConc,547.0,2.0,10,12,1072.0,17,0,22.0,102.01,1072,1,145000,12.0,17,125000.0,130843
Edwards,6,2005,525.0,3,6,TA,1072,PConc,547.0,3.0,11,12,1072.0,16,0,22.0,102.01,1072,2,140000,12.0,16,125000.0,130843
Edwards,6,2005,525.0,2,6,TA,1072,PConc,547.0,2.0,11,12,1072.0,16,0,22.0,102.01,1072,1,142500,12.0,16,125000.0,130843
Edwards,7,2004,380.0,2,8,Gd,1709,PConc,970.0,2.0,12,14,1350.0,18,0,16.0,102.01,970,2,134000,12.0,18,125000.0,130843
Edwards,7,2004,380.0,2,8,Gd,1709,PConc,970.0,2.0,12,14,1350.0,18,0,16.0,102.01,970,2,130000,12.0,18,125000.0,130843
Edwards,6,2004,380.0,2,8,Gd,1709,PConc,970.0,2.0,11,14,1350.0,16,0,16.0,102.01,970,2,130000,12.0,16,125000.0,130843
Edwards,7,2004,380.0,2,8,Gd,1709,PConc,970.0,2.0,12,14,1350.0,18,0,16.0,102.01,970,2,137500,12.0,18,125000.0,130843
Edwards,7,2004,380.0,2,8,Gd,1708,PConc,976.0,2.0,12,14,1356.0,18,0,16.0,102.01,976,2,130000,12.0,18,125000.0,130843
Edwards,4,1948,265.0,1,6,TA,936,CBlock,624.0,1.0,11,14,889.0,72,0,14.0,102.01,624,1,97900,8.0,72,125000.0,130843
Edwards,6,1915,528.0,2,6,TA,1338,BrkTil,832.0,2.0,9,10,1360.0,72,208,10.0,102.01,846,2,92000,12.0,72,125000.0,130843
Edwards,4,1924,288.0,1,6,TA,1669,BrkTil,1093.0,1.5,9,12,1381.0,72,56,14.0,102.01,1093,1,107000,10.0,72,125000.0,130843
Edwards,5,1910,0.0,1,6,TA,1184,PConc,658.0,1.0,8,10,658.0,26,0,14.0,102.01,658,1,81000,,26,125000.0,130843
Edwards,5,1924,392.0,2,6,TA,1221,BrkTil,784.0,2.0,12,14,1176.0,72,236,14.0,102.01,949,1,104900,12.0,72,125000.0,130843
Edwards,5,1955,572.0,2,6,TA,864,CBlock,864.0,2.0,12,12,1436.0,32,0,14.0,102.01,864,1,115000,12.0,32,125000.0,130843
Edwards,4,1954,609.0,2,6,TA,1482,CBlock,954.0,2.5,8,12,1563.0,54,0,14.0,102.01,1482,2,125000,12.0,54,125000.0,130843
Edwards,5,1918,280.0,1,6,Fa,1250,BrkTil,686.0,2.0,12,12,966.0,72,96,14.0,102.01,686,1,116000,12.0,72,125000.0,130843
Edwards,4,1922,0.0,1,6,TA,1414,BrkTil,864.0,1.0,8,12,864.0,72,112,14.0,102.01,964,1,83000,,72,125000.0,130843
Edwards,2,1922,216.0,1,6,TA,498,BrkTil,498.0,1.0,5,12,714.0,67,100,14.0,102.01,498,1,35000,8.0,67,125000.0,130843
Edwards,4,1910,275.0,1,6,Gd,1273,BrkTil,616.0,1.0,11,12,891.0,29,0,14.0,102.01,1055,1,121000,10.0,29,125000.0,130843
CollgCr,8,2008,776.0,2,8,Gd,1694,PConc,1694.0,2.0,13,14,2470.0,14,0,20.0,135.4,1694,2,245350,12.0,14,200000.0,201803
CollgCr,7,2006,632.0,3,8,Gd,1208,PConc,1187.0,3.0,12,14,1819.0,16,0,20.0,135.4,1208,2,206000,12.0,16,200000.0,201803
CollgCr,7,2009,740.0,2,6,Gd,1226,PConc,1226.0,2.0,12,12,1966.0,13,0,16.0,135.4,1226,2,198900,12.0,13,200000.0,201803
CollgCr,7,2010,615.0,2,8,Gd,1222,PConc,1222.0,2.0,12,14,1837.0,12,0,16.0,135.4,1222,2,187000,12.0,12,200000.0,201803
CollgCr,5,1996,580.0,2,6,TA,965,PConc,870.0,2.0,10,14,1450.0,26,0,18.0,135.4,965,1,159000,14.0,26,200000.0,201803
CollgCr,7,1997,513.0,2,6,TA,1692,PConc,878.0,2.5,12,12,1391.0,24,0,16.0,135.4,892,2,191000,12.0,24,200000.0,201803
CollgCr,6,1998,523.0,2,6,Gd,1682,PConc,804.0,2.5,11,12,1327.0,24,0,16.0,135.4,804,2,200500,12.0,24,200000.0,201803
CollgCr,5,1977,308.0,2,8,TA,1026,CBlock,1026.0,2.5,13,16,1334.0,18,0,16.0,135.4,1026,1,150000,12.0,18,200000.0,201803
CollgCr,6,1977,299.0,1,6,TA,1392,CBlock,689.0,1.5,13,12,988.0,45,0,16.0,135.4,689,1,161750,12.0,45,200000.0,201803
CollgCr,5,1976,308.0,2,6,TA,894,CBlock,894.0,2.0,11,12,1202.0,46,0,20.0,135.4,894,1,128200,12.0,46,200000.0,201803
CollgCr,5,1972,484.0,2,6,TA,876,CBlock,876.0,2.0,11,12,1360.0,50,0,18.0,135.4,876,1,127000,12.0,50,200000.0,201803
CollgCr,8,2003,850.0,3,8,Gd,1978,PConc,1978.0,3.5,13,14,2828.0,19,0,16.0,135.4,1978,2,318000,12.0,19,200000.0,201803
CollgCr,8,2001,670.0,3,8,Gd,1601,PConc,1581.0,3.0,13,14,2251.0,20,0,20.0,135.4,1601,2,272000,12.0,20,200000.0,201803
CollgCr,7,2003,613.0,3,8,Gd,1829,PConc,941.0,3.5,13,14,1554.0,19,0,16.0,135.4,941,2,237000,12.0,19,200000.0,201803
CollgCr,7,1997,621.0,2,8,Gd,2098,PConc,1040.0,2.5,12,14,1661.0,25,0,16.0,135.4,1044,2,240000,12.0,25,200000.0,201803
CollgCr,7,1998,598.0,2,6,Gd,1661,PConc,1649.0,2.0,12,12,2247.0,24,0,16.0,135.4,1661,2,224900,12.0,24,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,19,0,20.0,135.4,848,1,143750,12.0,19,200000.0,201803
CollgCr,6,2004,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,20.0,135.4,848,1,143000,12.0,18,200000.0,201803
CollgCr,8,2003,502.0,3,8,Gd,1668,PConc,1657.0,3.0,13,14,2159.0,19,0,20.0,135.4,1668,2,232000,12.0,19,200000.0,201803
CollgCr,7,2004,606.0,3,8,Gd,1484,PConc,1473.0,3.0,12,14,2079.0,17,0,20.0,135.4,1484,2,213000,12.0,17,200000.0,201803
CollgCr,7,2004,494.0,2,8,Gd,1414,PConc,1414.0,2.0,12,14,1908.0,18,0,20.0,135.4,1414,2,185500,12.0,18,200000.0,201803
CollgCr,9,2009,1138.0,2,10,Ex,1680,PConc,1555.0,2.5,14,16,2693.0,13,0,24.0,135.4,1680,1,323262,12.0,13,200000.0,201803
CollgCr,8,2007,826.0,3,8,Gd,1718,PConc,1705.0,3.0,13,14,2531.0,14,0,24.0,135.4,1718,2,297000,12.0,14,200000.0,201803
CollgCr,8,2008,860.0,3,8,Ex,1630,PConc,1622.0,3.0,13,14,2482.0,14,0,24.0,135.4,1630,2,295493,12.0,14,200000.0,201803
CollgCr,9,2008,846.0,3,10,Ex,1720,PConc,1720.0,3.0,14,16,2566.0,14,0,24.0,135.4,1720,2,332000,12.0,14,200000.0,201803
CollgCr,8,2008,904.0,2,8,Gd,1468,PConc,1468.0,2.0,13,14,2372.0,14,0,20.0,135.4,1468,2,239900,12.0,14,200000.0,201803
CollgCr,8,2007,578.0,2,8,Gd,1768,PConc,866.0,2.5,13,14,1444.0,15,0,20.0,135.4,866,2,212000,12.0,15,200000.0,201803
CollgCr,8,2007,524.0,3,8,Gd,1838,PConc,1838.0,3.0,13,14,2362.0,14,0,22.0,135.4,1838,2,272500,12.0,14,200000.0,201803
CollgCr,9,2007,702.0,2,8,Ex,1800,PConc,1800.0,2.0,14,14,2502.0,15,0,18.0,135.4,1800,2,239000,12.0,15,200000.0,201803
CollgCr,7,2006,660.0,3,8,Gd,1604,PConc,1604.0,3.5,12,14,2264.0,16,0,16.0,135.4,1604,2,220000,12.0,16,200000.0,201803
CollgCr,7,2007,662.0,3,8,Gd,1290,PConc,1282.0,3.0,12,14,1944.0,15,0,20.0,135.4,1290,2,200000,12.0,15,200000.0,201803
CollgCr,8,2008,810.0,3,8,Gd,1254,PConc,1254.0,3.0,13,14,2064.0,14,0,20.0,135.4,1254,2,221800,12.0,14,200000.0,201803
CollgCr,7,2007,632.0,3,8,Gd,1232,PConc,1232.0,3.0,12,14,1864.0,15,0,20.0,135.4,1232,2,194500,12.0,15,200000.0,201803
CollgCr,8,2005,844.0,2,8,Gd,1498,PConc,1498.0,2.0,13,14,2342.0,16,0,24.0,135.4,1498,2,237000,12.0,16,200000.0,201803
CollgCr,6,2005,440.0,2,8,Gd,1422,PConc,704.0,2.5,11,14,1144.0,16,0,20.0,135.4,704,2,173000,12.0,16,200000.0,201803
CollgCr,5,1996,576.0,2,6,Gd,1040,PConc,1040.0,2.0,10,14,1616.0,26,0,16.0,135.4,1040,1,152000,12.0,26,200000.0,201803
CollgCr,5,1994,440.0,2,6,TA,990,PConc,990.0,2.0,12,14,1430.0,28,92,14.0,135.4,990,1,143000,12.0,28,200000.0,201803
CollgCr,6,1997,470.0,3,6,Gd,1764,PConc,928.0,3.5,11,12,1398.0,25,0,16.0,135.4,928,2,231500,12.0,25,200000.0,201803
CollgCr,7,1996,550.0,3,8,Gd,1661,PConc,799.0,3.5,13,14,1349.0,26,0,20.0,135.4,827,2,212000,12.0,26,200000.0,201803
CollgCr,7,1998,539.0,3,6,TA,1463,PConc,1463.0,3.0,12,12,2002.0,24,0,18.0,135.4,1463,2,207000,12.0,24,200000.0,201803
CollgCr,5,1994,672.0,1,6,TA,1097,PConc,1097.0,1.5,10,12,1769.0,27,0,16.0,135.4,1097,1,145000,12.0,27,200000.0,201803
CollgCr,5,1994,480.0,2,6,TA,990,PConc,990.0,2.0,10,14,1470.0,27,0,18.0,135.4,990,1,138000,12.0,27,200000.0,201803
CollgCr,7,1998,546.0,2,6,Gd,1779,PConc,866.0,2.5,12,12,1412.0,24,0,20.0,135.4,866,2,197900,12.0,24,200000.0,201803
CollgCr,7,1999,577.0,3,8,Gd,1501,PConc,1490.0,3.0,12,14,2067.0,23,0,22.0,135.4,1501,2,204000,12.0,23,200000.0,201803
CollgCr,7,1999,666.0,3,8,Gd,1431,PConc,1431.0,3.0,12,14,2097.0,23,0,20.0,135.4,1431,2,192000,12.0,23,200000.0,201803
CollgCr,6,1998,492.0,3,6,TA,1772,PConc,928.0,3.5,11,12,1420.0,24,0,16.0,135.4,928,2,200000,12.0,24,200000.0,201803
CollgCr,7,2002,493.0,2,8,Gd,1660,PConc,831.0,2.5,12,14,1324.0,20,0,16.0,135.4,831,2,195000,12.0,20,200000.0,201803
CollgCr,7,2002,544.0,3,8,Gd,1573,PConc,1573.0,3.0,12,14,2117.0,20,0,16.0,135.4,1573,2,227000,12.0,20,200000.0,201803
CollgCr,7,2001,622.0,3,8,Gd,1840,PConc,944.0,3.5,12,14,1566.0,21,0,16.0,135.4,944,2,230000,12.0,21,200000.0,201803
CollgCr,7,2001,605.0,2,8,Gd,1430,PConc,1413.0,2.0,12,14,2018.0,20,0,16.0,135.4,1430,2,187100,12.0,20,200000.0,201803
CollgCr,7,2002,577.0,3,8,Gd,1444,PConc,1431.0,3.0,12,14,2008.0,21,0,16.0,135.4,1444,2,203000,12.0,21,200000.0,201803
CollgCr,7,2001,608.0,2,8,Gd,1492,PConc,1492.0,2.0,12,14,2100.0,21,168,18.0,135.4,1492,2,201000,12.0,21,200000.0,201803
CollgCr,5,1978,0.0,2,6,TA,1040,CBlock,1040.0,2.0,10,12,1040.0,44,0,16.0,135.4,1040,2,124000,,44,200000.0,201803
CollgCr,5,1978,343.0,1,6,TA,907,BrkTil,907.0,1.0,10,12,1250.0,44,0,20.0,135.4,907,1,140000,12.0,44,200000.0,201803
CollgCr,5,1979,444.0,2,6,TA,914,CBlock,914.0,2.0,12,12,1358.0,43,0,14.0,135.4,914,1,134900,12.0,43,200000.0,201803
CollgCr,5,1977,484.0,2,6,Gd,1040,CBlock,1040.0,2.0,12,12,1524.0,14,288,18.0,135.4,1040,2,150500,12.0,14,200000.0,201803
CollgCr,5,1978,336.0,2,8,TA,864,CBlock,864.0,2.0,13,16,1200.0,17,0,14.0,135.4,864,1,136500,12.0,17,200000.0,201803
CollgCr,5,1977,252.0,1,6,Gd,1268,CBlock,1268.0,1.5,12,12,1520.0,33,0,22.0,135.4,1268,1,143500,12.0,33,200000.0,201803
CollgCr,5,1972,338.0,2,6,TA,864,CBlock,864.0,2.0,11,12,1202.0,50,0,18.0,135.4,864,1,133500,12.0,50,200000.0,201803
CollgCr,5,1972,600.0,1,6,TA,894,CBlock,894.0,1.0,10,12,1494.0,50,0,18.0,135.4,894,1,123000,12.0,50,200000.0,201803
CollgCr,5,1972,396.0,1,6,TA,768,CBlock,768.0,1.5,13,14,1164.0,19,0,20.0,135.4,768,1,133900,12.0,19,200000.0,201803
CollgCr,5,1972,396.0,2,6,TA,768,CBlock,768.0,2.0,12,12,1164.0,15,0,20.0,135.4,768,1,133000,12.0,15,200000.0,201803
CollgCr,7,2002,1231.0,3,8,Gd,1611,PConc,1569.0,3.0,12,14,2800.0,20,0,20.0,135.4,1611,2,250000,12.0,20,200000.0,201803
CollgCr,8,2003,570.0,2,8,Gd,2184,PConc,1068.0,2.5,13,14,1638.0,19,0,20.0,135.4,1068,2,254750,12.0,19,200000.0,201803
CollgCr,8,2001,522.0,2,8,Ex,1788,PConc,1753.0,2.0,13,14,2275.0,21,0,20.0,135.4,1788,2,236500,12.0,21,200000.0,201803
CollgCr,8,2001,531.0,3,8,Ex,1872,PConc,1299.0,3.5,13,14,1830.0,21,0,20.0,135.4,1299,2,261500,12.0,21,200000.0,201803
CollgCr,9,2000,736.0,3,8,Ex,2153,PConc,1440.0,3.5,14,14,2176.0,22,0,20.0,135.4,1476,2,313000,12.0,22,200000.0,201803
CollgCr,7,2002,550.0,2,8,Gd,1725,PConc,840.0,2.5,12,14,1390.0,20,0,16.0,135.4,840,2,198500,12.0,20,200000.0,201803
CollgCr,7,2001,608.0,2,8,Gd,1870,PConc,944.0,2.5,12,14,1552.0,21,0,16.0,135.4,944,2,211000,12.0,21,200000.0,201803
CollgCr,8,1999,521.0,3,8,Gd,1513,PConc,1462.0,3.0,13,14,1983.0,22,0,22.0,135.4,1513,2,220000,12.0,22,200000.0,201803
CollgCr,7,1996,478.0,3,8,Gd,1504,PConc,1504.0,3.0,12,14,1982.0,26,0,22.0,135.4,1504,2,203000,12.0,26,200000.0,201803
CollgCr,8,2002,523.0,3,8,Gd,1828,PConc,1822.0,3.0,13,14,2345.0,19,0,24.0,135.4,1828,2,279500,12.0,19,200000.0,201803
CollgCr,7,1997,511.0,3,8,Gd,1417,PConc,1417.0,3.0,12,14,1928.0,24,117,20.0,135.4,1417,2,210000,12.0,24,200000.0,201803
CollgCr,7,1997,645.0,3,6,Gd,2034,PConc,1057.0,3.5,12,12,1702.0,24,0,16.0,135.4,1057,2,219500,12.0,24,200000.0,201803
CollgCr,7,1996,512.0,2,8,Gd,1716,PConc,880.0,2.5,12,14,1392.0,26,0,16.0,135.4,909,2,191000,12.0,26,200000.0,201803
CollgCr,7,2001,573.0,2,8,Gd,1212,PConc,1212.0,2.0,12,14,1785.0,21,0,16.0,135.4,1212,2,178000,12.0,21,200000.0,201803
CollgCr,7,2000,451.0,2,8,Gd,1630,PConc,1630.0,2.0,12,14,2081.0,21,0,16.0,135.4,1630,2,213000,12.0,21,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,18,0,20.0,135.4,848,1,144000,12.0,18,200000.0,201803
CollgCr,6,2003,420.0,2,8,Gd,848,PConc,848.0,2.0,11,14,1268.0,19,0,20.0,135.4,848,1,140000,12.0,19,200000.0,201803
CollgCr,8,2007,810.0,3,8,Gd,1602,PConc,1578.0,3.0,13,14,2388.0,15,195,20.0,135.4,1602,2,293200,12.0,15,200000.0,201803
CollgCr,7,2004,572.0,2,8,Gd,1728,PConc,864.0,2.5,12,14,1436.0,18,0,16.0,135.4,864,2,190000,12.0,18,200000.0,201803
CollgCr,7,2004,570.0,2,8,Gd,1500,PConc,1500.0,2.0,12,14,2070.0,18,0,20.0,135.4,1500,2,190000,12.0,18,200000.0,201803
CollgCr,6,2005,540.0,3,8,Gd,1476,PConc,738.0,3.5,11,14,1278.0,17,0,16.0,135.4,738,2,173500,12.0,17,200000.0,201803
CollgCr,6,2007,440.0,2,8,Gd,1396,PConc,608.0,2.5,11,14,1048.0,15,0,16.0,135.4,608,2,170000,12.0,15,200000.0,201803
CollgCr,7,2007,484.0,2,8,Gd,1356,PConc,628.0,2.5,12,14,1112.0,15,0,16.0,135.4,628,2,177439,12.0,15,200000.0,201803
CollgCr,8,2007,864.0,2,8,Gd,1615,PConc,1615.0,2.0,13,14,2479.0,15,0,20.0,135.4,1615,2,248500,12.0,15,200000.0,201803
CollgCr,9,2008,1348.0,3,8,Ex,2276,PConc,2271.0,3.0,14,14,3619.0,14,325,22.0,135.4,2276,2,475000,14.0,14,200000.0,201803
CollgCr,9,2008,874.0,3,10,Ex,1766,PConc,1751.0,3.5,14,16,2625.0,14,0,22.0,135.4,1766,2,395039,12.0,14,200000.0,201803
CollgCr,5,1994,528.0,2,6,TA,990,PConc,990.0,2.0,12,12,1518.0,28,0,16.0,135.4,990,1,155000,12.0,28,200000.0,201803
CollgCr,5,1995,352.0,1,6,Gd,1099,PConc,1099.0,1.5,11,12,1451.0,16,0,16.0,135.4,1099,1,144000,12.0,16,200000.0,201803
CollgCr,5,1994,672.0,1,6,TA,990,PConc,990.0,1.5,10,12,1662.0,27,0,16.0,135.4,990,1,145000,12.0,27,200000.0,201803
CollgCr,7,1997,558.0,3,6,Gd,1418,PConc,1418.0,3.0,12,12,1976.0,24,0,22.0,135.4,1418,2,226001,12.0,24,200000.0,201803
CollgCr,6,1997,600.0,3,6,Gd,1771,PConc,864.0,3.5,11,12,1464.0,25,0,16.0,135.4,872,2,215700,12.0,25,200000.0,201803
CollgCr,7,2000,532.0,2,8,Gd,1652,PConc,782.0,2.5,12,14,1314.0,22,0,18.0,135.4,782,2,207500,12.0,22,200000.0,201803
CollgCr,7,1999,588.0,3,8,Gd,1790,PConc,873.0,3.5,12,14,1461.0,23,0,16.0,135.4,882,2,193000,12.0,23,200000.0,201803
CollgCr,7,1998,527.0,2,6,Gd,1724,PConc,880.0,2.5,12,12,1407.0,23,0,20.0,135.4,880,2,188000,12.0,23,200000.0,201803
CollgCr,7,1999,577.0,2,8,Gd,1479,PConc,1468.0,2.0,12,14,2045.0,22,0,16.0,135.4,1479,2,191000,12.0,22,200000.0,201803
CollgCr,7,2002,530.0,3,8,Gd,1494,PConc,1494.0,3.0,12,14,2024.0,20,0,18.0,135.4,1494,2,221000,12.0,20,200000.0,201803
CollgCr,7,2001,564.0,2,8,Gd,1792,PConc,963.0,2.5,12,14,1527.0,21,0,16.0,135.4,963,2,231500,12.0,21,200000.0,201803
CollgCr,7,2000,626.0,3,8,Gd,1823,PConc,928.0,3.5,12,14,1554.0,21,0,16.0,135.4,928,2,235000,12.0,21,200000.0,201803
CollgCr,7,2001,608.0,3,8,Gd,1786,PConc,920.0,3.5,12,14,1528.0,20,0,18.0,135.4,920,2,223500,12.0,20,200000.0,201803
CollgCr,5,1975,308.0,2,6,TA,938,CBlock,938.0,2.0,11,12,1246.0,42,0,20.0,135.4,938,1,130250,12.0,42,200000.0,201803
CollgCr,5,1977,328.0,2,8,TA,985,CBlock,985.0,2.0,13,14,1313.0,45,0,22.0,135.4,985,2,149900,12.0,45,200000.0,201803
CollgCr,5,1978,528.0,2,6,TA,1174,CBlock,864.0,2.0,11,12,1392.0,44,280,18.0,135.4,1174,1,158000,12.0,44,200000.0,201803
CollgCr,6,1978,576.0,2,6,TA,1026,CBlock,940.0,2.0,12,12,1516.0,44,34,24.0,135.4,1026,1,147000,10.0,44,200000.0,201803
CollgCr,5,1975,576.0,1,6,TA,1076,CBlock,1076.0,1.5,11,12,1652.0,47,0,18.0,135.4,1076,1,143195,12.0,47,200000.0,201803
CollgCr,5,1975,440.0,3,6,TA,1558,CBlock,864.0,3.0,11,12,1304.0,21,466,14.0,135.4,1558,2,163000,12.0,21,200000.0,201803
CollgCr,5,1975,280.0,1,6,TA,924,CBlock,924.0,1.0,11,12,1204.0,47,0,16.0,135.4,924,1,110000,12.0,47,200000.0,201803
CollgCr,5,1972,352.0,1,6,TA,864,CBlock,864.0,1.0,12,12,1216.0,50,0,18.0,135.4,864,1,127000,12.0,50,200000.0,201803
CollgCr,5,1972,352.0,1,6,TA,780,CBlock,780.0,1.0,12,12,1132.0,50,0,18.0,135.4,780,1,124900,12.0,50,200000.0,201803
CollgCr,8,2002,534.0,2,8,Gd,1795,PConc,1777.0,2.0,13,14,2311.0,20,0,16.0,135.4,1795,2,230000,12.0,20,200000.0,201803
CollgCr,8,2002,577.0,3,8,Gd,2031,PConc,1128.0,3.5,13,14,1705.0,20,0,16.0,135.4,1128,2,237000,12.0,20,200000.0,201803
CollgCr,7,2000,839.0,3,8,Gd,1865,PConc,992.0,3.5,12,14,1831.0,22,0,16.0,135.4,992,2,235000,12.0,22,200000.0,201803
CollgCr,7,2001,570.0,2,8,Gd,2161,PConc,1257.0,2.5,12,14,1827.0,21,0,16.0,135.4,1290,2,230500,12.0,21,200000.0,201803
CollgCr,8,1999,660.0,2,8,Gd,1852,PConc,1004.0,2.5,13,14,1664.0,22,0,18.0,135.4,1004,2,230000,12.0,22,200000.0,201803
CollgCr,7,1998,541.0,2,8,Gd,2031,PConc,1153.0,2.5,12,14,1694.0,23,0,20.0,135.4,1153,2,222500,12.0,23,200000.0,201803
CollgCr,8,2001,905.0,2,8,Gd,2263,PConc,1055.0,2.5,13,14,1960.0,20,189,16.0,135.4,1055,2,287000,12.0,20,200000.0,201803
CollgCr,9,2001,725.0,3,8,Gd,1947,PConc,1357.0,3.5,14,14,2082.0,20,0,18.0,135.4,1366,2,274000,12.0,20,200000.0,201803
CollgCr,8,2002,715.0,3,8,Gd,1786,PConc,1778.0,3.0,13,14,2493.0,19,0,24.0,135.4,1786,2,300000,12.0,19,200000.0,201803
CollgCr,8,2002,779.0,2,8,Gd,2290,PConc,1128.0,2.5,13,14,1907.0,20,0,18.0,135.4,1149,2,255900,12.0,20,200000.0,201803
