MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,TotalFullBath,TotalHalfBath,Total Bath,Overall,Exter,Garage,Surface_sup,Renovation,Surface_sup_ext,Bsmt,SalePrice_m2,Saleprice_m2_quartier,Saleprice_med_quartier,Saleprice_mean_quartier
20,RL,87.0,13050,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0.0,6,6,CBlock,8.0,6.0,6.0,Rec,104.0,ALQ,850.0,46.0,1000.0,GasA,Ex,Y,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,TA,4,Typ,2,Attchd,1993.0,Unf,2.0,575.0,6.0,6.0,Y,238,0,148,0,0,0,0,4,2006,WD ,Normal,164000,2.0,0.0,2.0,11,12,12.0,1575.0,59,148,20.0,164.0,118.58,197500.0,208662
50,RL,81.0,15593,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,8,6,CBlock,6.0,6.0,2.0,BLQ,603.0,Unf,0.0,701.0,1304.0,GasW,TA,Y,SBrkr,1304,983,0,2287,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1953.0,Fin,2.0,667.0,6.0,6.0,Y,0,21,114,0,0,0,0,7,2006,WD ,Normal,225000,2.0,0.0,2.0,11,14,12.0,1971.0,69,114,14.0,98.38216003498033,118.58,197500.0,208662
150,RL,,1700,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,8,6,PConc,8.0,6.0,4.0,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,Basment,1980.0,Fin,1.0,450.0,8.0,6.0,Y,188,36,0,0,200,0,0,4,2006,WD ,Normal,148400,3.0,1.0,3.5,12,14,14.0,880.0,41,200,18.0,87.29411764705883,118.58,197500.0,208662
120,RL,,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,PConc,8.0,6.0,8.0,GLQ,1082.0,Unf,0.0,371.0,1453.0,GasA,Gd,Y,SBrkr,1453,0,0,1453,1.0,0.0,1,1,2,1,Gd,6,Typ,1,Attchd,1986.0,RFn,2.0,445.0,6.0,6.0,Y,0,80,0,0,184,0,0,12,2006,WD ,Abnorml,190000,2.0,1.0,2.5,12,12,12.0,1898.0,36,184,22.0,130.7639366827254,118.58,197500.0,208662
20,RL,,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,6,8,CBlock,6.0,6.0,6.0,Rec,812.0,Unf,0.0,812.0,1624.0,GasA,Fa,Y,SBrkr,1582,0,0,1582,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,1964.0,Unf,2.0,390.0,6.0,6.0,N,168,198,0,0,0,0,0,6,2006,WD ,Normal,190000,2.0,1.0,2.5,10,14,12.0,2014.0,58,0,18.0,120.10113780025284,118.58,197500.0,208662
80,RL,,21453,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,6,6,CBlock,6.0,6.0,8.0,ALQ,938.0,Unf,0.0,0.0,938.0,GasA,Ex,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,1,1,TA,4,Typ,2,Attchd,1969.0,Unf,2.0,540.0,6.0,6.0,Y,0,130,0,130,0,0,0,10,2006,WD ,Normal,180000,2.0,0.0,2.0,11,12,12.0,1478.0,53,0,20.0,182.18623481781376,118.58,197500.0,208662
20,RL,62.0,70761,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,6,6,CBlock,8.0,6.0,8.0,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,Y,SBrkr,1533,0,0,1533,1.0,0.0,2,0,2,1,Gd,5,Typ,2,Attchd,1975.0,Unf,2.0,576.0,6.0,6.0,Y,200,54,0,0,0,0,0,12,2006,WD ,Normal,280000,3.0,0.0,3.0,12,12,12.0,2109.0,47,0,22.0,182.64840182648402,118.58,197500.0,208662
20,RL,80.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,6,4,CBlock,8.0,4.0,2.0,LwQ,853.0,Unf,0.0,535.0,1388.0,GasA,Gd,Y,SBrkr,1388,0,0,1388,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,1968.0,RFn,2.0,522.0,6.0,6.0,Y,0,58,0,0,0,0,0,7,2006,COD,Abnorml,158900,3.0,0.0,3.0,11,10,12.0,1910.0,54,0,14.0,114.48126801152738,118.58,197500.0,208662
190,RL,60.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,4,4,BrkTil,6.0,6.0,2.0,Rec,1026.0,Unf,0.0,186.0,1212.0,GasA,TA,N,SBrkr,1212,180,0,1392,1.0,0.0,1,0,3,1,TA,6,Typ,0,,,,0.0,0.0,,,N,0,0,168,0,0,0,0,2,2010,ConLD,Normal,100000,2.0,0.0,2.0,9,8,,1212.0,72,168,14.0,71.83908045977012,84.59,136200.0,135072
50,RL,65.0,6001,Pave,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,4.0,6.0,2.0,LwQ,368.0,Unf,0.0,232.0,600.0,GasA,Ex,N,SBrkr,600,319,0,919,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1940.0,Unf,1.0,231.0,6.0,6.0,Y,0,0,45,0,0,0,0,3,2010,WD ,Normal,95000,1.0,0.0,1.0,11,12,12.0,831.0,72,45,12.0,103.37323177366703,84.59,136200.0,135072
70,C (all),,6449,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,73.0,Unf,0.0,634.0,707.0,GasW,TA,N,SBrkr,942,942,0,1884,0.0,0.0,1,1,4,1,TA,7,Typ,0,,,,0.0,0.0,,,N,0,0,239,0,0,0,0,3,2010,WD ,Abnorml,93369,1.0,1.0,1.5,5,12,,707.0,72,239,14.0,49.55891719745223,84.59,136200.0,135072
190,RH,60.0,6048,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,8,BrkTil,6.0,6.0,4.0,LwQ,736.0,Unf,0.0,120.0,856.0,GasA,Gd,Y,SBrkr,936,744,0,1680,1.0,0.0,2,0,2,2,TA,7,Typ,1,Detchd,1910.0,Unf,2.0,450.0,6.0,4.0,P,56,144,0,0,0,0,0,6,2010,COD,Normal,114900,3.0,0.0,3.0,12,14,10.0,1306.0,72,0,16.0,68.39285714285714,84.59,136200.0,135072
30,RL,67.0,4853,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,6,6,BrkTil,6.0,6.0,4.0,Rec,133.0,Unf,0.0,974.0,1107.0,GasA,Fa,N,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,Detchd,1979.0,Unf,1.0,260.0,6.0,6.0,Y,0,0,36,0,0,0,0,5,2010,WD ,Normal,104000,2.0,0.0,2.0,11,12,12.0,1367.0,23,36,16.0,80.24691358024691,84.59,136200.0,135072
70,RL,66.0,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,PConc,8.0,6.0,2.0,Unf,0.0,Unf,0.0,806.0,806.0,GasA,TA,N,FuseF,841,806,0,1647,1.0,0.0,1,1,4,1,Fa,6,Typ,0,Detchd,1920.0,Unf,1.0,216.0,6.0,6.0,Y,0,66,136,0,0,0,0,5,2010,WD ,Normal,128000,2.0,1.0,2.5,10,12,12.0,1022.0,72,136,16.0,77.7170613236187,84.59,136200.0,135072
50,RL,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,6,6,BrkTil,6.0,6.0,2.0,LwQ,218.0,Unf,0.0,808.0,1026.0,GasA,TA,Y,SBrkr,1026,665,0,1691,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Detchd,1924.0,Unf,1.0,308.0,6.0,6.0,Y,0,0,242,0,0,0,0,5,2010,WD ,Normal,127000,2.0,0.0,2.0,11,12,12.0,1334.0,72,242,14.0,75.10348905972798,84.59,136200.0,135072
30,RL,,7890,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,238.0,Unf,0.0,618.0,856.0,GasA,TA,Y,SBrkr,856,0,0,856,1.0,0.0,1,0,2,1,TA,4,Typ,1,Detchd,1939.0,Unf,2.0,399.0,6.0,6.0,Y,0,0,0,0,166,0,0,3,2010,WD ,Normal,126000,2.0,0.0,2.0,12,12,12.0,1255.0,72,166,14.0,147.19626168224298,84.59,136200.0,135072
90,RH,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0.0,6,6,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,862,1788,0,2650,0.0,0.0,3,0,6,2,TA,10,Min2,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,500,2,2010,WD ,Normal,160000,3.0,0.0,3.0,10,12,,0.0,55,0,,60.37735849056604,84.59,136200.0,135072
50,RL,51.0,9839,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,PConc,6.0,4.0,2.0,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Ex,Y,SBrkr,894,772,0,1666,1.0,0.0,1,0,3,1,TA,7,Typ,1,,,,0.0,0.0,,,N,0,156,0,0,0,0,0,5,2010,WD ,Normal,100000,2.0,0.0,2.0,7,12,,894.0,72,0,12.0,60.024009603841534,84.59,136200.0,135072
50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,6,6,PConc,6.0,6.0,2.0,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,2447,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Detchd,1969.0,Unf,1.0,336.0,6.0,6.0,Y,272,0,42,0,116,0,0,3,2010,WD ,Normal,169000,2.0,0.0,2.0,13,12,12.0,1140.0,32,158,14.0,69.06416019615857,84.59,136200.0,135072
50,RH,70.0,6300,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,88.0,6,6,PConc,6.0,4.0,2.0,LwQ,832.0,Unf,0.0,0.0,832.0,GasA,TA,Y,SBrkr,832,436,0,1268,0.0,0.0,1,1,3,1,TA,7,Typ,2,Basment,1938.0,Unf,1.0,250.0,6.0,6.0,Y,0,0,55,0,0,0,0,7,2009,WD ,Abnorml,160000,1.0,1.0,1.5,9,12,12.0,1082.0,72,55,12.0,126.18296529968454,84.59,136200.0,135072
50,RH,55.0,4500,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Rec,182.0,Unf,0.0,611.0,793.0,GasA,Ex,Y,SBrkr,848,672,0,1520,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1968.0,Unf,1.0,281.0,6.0,6.0,Y,0,0,56,0,0,0,0,7,2009,WD ,Abnorml,159434,1.0,0.0,1.0,10,12,12.0,1074.0,22,56,14.0,104.89078947368421,84.59,136200.0,135072
30,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,CBlock,6.0,4.0,2.0,Rec,290.0,Unf,0.0,0.0,290.0,GasA,TA,N,FuseF,438,0,0,438,0.0,0.0,1,0,1,1,Fa,3,Typ,0,Detchd,1930.0,Unf,1.0,246.0,6.0,6.0,N,0,0,0,0,0,0,0,1,2009,WD ,Normal,60000,1.0,0.0,1.0,7,12,12.0,536.0,72,0,12.0,136.986301369863,84.59,136200.0,135072
50,RL,60.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944,545,0,1489,0.0,0.0,2,0,3,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,240.0,6.0,6.0,Y,335,0,0,0,0,0,0,7,2009,WD ,Normal,139500,2.0,0.0,2.0,13,12,12.0,1018.0,72,0,14.0,93.68703828072532,84.59,136200.0,135072
75,RL,102.0,15863,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0.0,6,6,BrkTil,6.0,6.0,2.0,GLQ,523.0,Unf,0.0,301.0,824.0,GasA,Ex,Y,SBrkr,1687,998,397,3082,1.0,0.0,2,1,5,1,TA,12,Typ,2,Basment,1970.0,Fin,2.0,672.0,6.0,6.0,Y,136,63,0,0,0,0,0,8,2009,WD ,Normal,197000,3.0,1.0,3.5,10,12,12.0,1496.0,52,0,14.0,63.91953277092797,84.59,136200.0,135072
70,RL,43.0,5707,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,583.0,583.0,GasA,Gd,Y,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,1926.0,Unf,1.0,180.0,4.0,6.0,Y,329,96,0,0,0,0,0,3,2009,WD ,Normal,105000,1.0,1.0,1.5,12,12,10.0,763.0,72,0,14.0,84.54106280193237,84.59,136200.0,135072
50,RL,65.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,6,6,BrkTil,6.0,6.0,2.0,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,Detchd,1981.0,Unf,2.0,576.0,6.0,6.0,Y,431,44,0,0,0,0,0,12,2009,WD ,Normal,135000,3.0,0.0,3.0,7,12,12.0,1698.0,72,0,14.0,68.14740030287733,84.59,136200.0,135072
50,RL,51.0,6171,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,6,6,BrkTil,6.0,6.0,2.0,BLQ,264.0,Unf,0.0,712.0,976.0,GasA,Ex,Y,SBrkr,1160,448,0,1608,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Detchd,1925.0,Unf,1.0,216.0,4.0,6.0,Y,147,16,0,0,0,0,0,10,2009,WD ,Normal,137450,2.0,1.0,2.5,12,12,10.0,1192.0,32,0,14.0,85.47885572139303,84.59,136200.0,135072
70,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,8,8,PConc,8.0,8.0,2.0,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,1971.0,RFn,2.0,576.0,6.0,6.0,Y,256,0,0,0,0,0,0,4,2009,WD ,Normal,155000,2.0,0.0,2.0,16,16,12.0,1136.0,15,0,18.0,136.56387665198238,84.59,136200.0,135072
50,RL,52.0,6292,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,861.0,861.0,GasA,Gd,Y,SBrkr,877,600,0,1477,0.0,1.0,2,0,3,1,TA,6,Typ,1,Detchd,1928.0,Unf,1.0,216.0,6.0,6.0,Y,0,50,0,0,0,0,0,8,2009,WD ,Normal,145000,2.0,1.0,2.5,14,12,12.0,1077.0,72,0,14.0,98.1719702098849,84.59,136200.0,135072
190,RL,55.0,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,4,PConc,6.0,4.0,2.0,Rec,210.0,Unf,0.0,570.0,780.0,GasA,Ex,N,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,Fa,9,Typ,0,,,,0.0,0.0,,,N,0,184,0,0,0,0,0,3,2008,WD ,Normal,135900,3.0,0.0,3.0,11,10,,780.0,22,0,12.0,79.1958041958042,84.59,136200.0,135072
70,RH,,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,BrkTil,6.0,6.0,2.0,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810,672,0,1482,0.0,0.0,2,0,4,1,Fa,7,Typ,0,Detchd,1934.0,Unf,1.0,400.0,6.0,6.0,P,0,0,254,0,0,0,0,3,2008,WD ,Normal,140000,2.0,0.0,2.0,14,12,12.0,1072.0,72,254,14.0,94.46693657219973,84.59,136200.0,135072
75,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,PConc,6.0,6.0,2.0,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052,720,420,2192,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Detchd,1939.0,Unf,1.0,240.0,6.0,6.0,Y,262,24,0,0,0,0,0,7,2008,WD ,Normal,179500,2.0,1.0,2.5,13,12,12.0,960.0,25,0,14.0,81.88868613138686,84.59,136200.0,135072
50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,PConc,6.0,6.0,2.0,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,6.0,6.0,Y,342,0,128,0,0,0,0,6,2008,WD ,Normal,136500,2.0,0.0,2.0,11,12,12.0,1757.0,72,128,14.0,80.57851239669421,84.59,136200.0,135072
30,RL,60.0,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Attchd,1921.0,Unf,1.0,312.0,6.0,6.0,Y,0,0,90,0,0,0,0,4,2008,WD ,Normal,168000,2.0,0.0,2.0,15,12,12.0,1540.0,72,90,14.0,117.97752808988764,84.59,136200.0,135072
70,RH,55.0,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,PConc,6.0,6.0,6.0,Unf,0.0,Unf,0.0,940.0,940.0,GasA,TA,N,FuseA,1024,940,0,1964,0.0,0.0,1,1,4,1,TA,7,Typ,0,,,,0.0,0.0,,,N,0,192,0,0,0,0,0,11,2008,WD ,Abnorml,130000,1.0,1.0,1.5,11,12,,940.0,72,0,18.0,66.19144602851324,84.59,136200.0,135072
70,RL,51.0,9842,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,6,6,BrkTil,6.0,4.0,2.0,Unf,0.0,Unf,0.0,612.0,612.0,GasA,Ex,Y,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,TA,8,Typ,0,BuiltIn,1998.0,RFn,2.0,621.0,6.0,6.0,Y,183,0,301,0,0,0,0,5,2008,WD ,Normal,189000,3.0,1.0,3.5,11,12,12.0,1233.0,24,301,12.0,72.66435986159169,84.59,136200.0,135072
90,RL,64.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,6,6,BrkTil,6.0,6.0,2.0,ALQ,281.0,Rec,679.0,0.0,960.0,GasA,Ex,Y,SBrkr,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,Typ,2,Detchd,1930.0,Unf,2.0,480.0,6.0,6.0,Y,248,0,121,0,0,0,0,7,2008,WD ,Abnorml,161900,4.0,2.0,5.0,13,12,12.0,1440.0,72,121,14.0,84.32291666666667,84.59,136200.0,135072
30,RL,52.0,6292,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,BrkTil,8.0,6.0,4.0,Rec,384.0,Unf,0.0,384.0,768.0,GasA,TA,N,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1925.0,Unf,1.0,160.0,4.0,6.0,Y,0,141,0,0,0,0,0,4,2008,WD ,Normal,91000,1.0,0.0,1.0,11,12,10.0,928.0,72,0,18.0,115.18987341772151,84.59,136200.0,135072
50,RL,51.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,Detchd,1936.0,Unf,1.0,240.0,6.0,6.0,Y,0,0,0,0,0,0,0,3,2008,WD ,Normal,115000,1.0,0.0,1.0,11,12,12.0,1304.0,72,0,14.0,70.1647345942648,84.59,136200.0,135072
190,RL,59.0,4484,Pave,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,485.0,Unf,0.0,187.0,672.0,GasA,TA,N,SBrkr,778,504,0,1282,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1942.0,Unf,1.0,240.0,6.0,6.0,Y,0,88,0,0,0,0,0,7,2007,WD ,Normal,108500,2.0,0.0,2.0,11,12,12.0,912.0,43,0,14.0,84.63338533541342,84.59,136200.0,135072
20,RL,60.0,5400,Pave,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,453.0,Unf,0.0,411.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1958.0,Unf,1.0,399.0,6.0,6.0,Y,0,0,0,0,0,0,0,5,2007,WD ,Normal,118000,1.0,1.0,1.5,10,12,12.0,1263.0,64,0,14.0,136.57407407407408,84.59,136200.0,135072
190,RH,60.0,10896,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,6,CBlock,6.0,4.0,2.0,LwQ,256.0,Unf,0.0,1184.0,1440.0,GasA,Ex,Y,FuseA,1440,1440,515,3395,0.0,0.0,2,0,8,2,Fa,14,Typ,0,,,,0.0,0.0,,,N,0,110,0,0,0,0,0,3,2007,WD ,Abnorml,200000,2.0,0.0,2.0,13,10,,1440.0,27,0,12.0,58.910162002945505,84.59,136200.0,135072
